#dataset: trafficsign
#way backdoor looks like: green_squares
#merge strategy: aggregation
#learning rate: 0.0001
#number of benign sources: 4
#number of malicious sources: 1
#batch size: 64
#distribution of data: equally distributed subset
#percentage of poisoned data in backdoored nodes: 0.5
#order of time backdoors being inserted: no
#model replacement: False
#starttime: 110455
training_type;epoch_number;learn_rate;avg_training_loss;avg_test_loss;test_accuracy;timestamp
backdoor;71;0.0001;0.0;5.866599166323799;18.67887871218429;144659
normal;71;0.0001;tensor(1.0838, grad_fn=<DivBackward0>);0.1239023032545725;97.00249791840133;144659
backdoor;72;0.0001;0.0;6.169807364204146;18.345822925339995;145045
normal;72;0.0001;tensor(1.0663, grad_fn=<DivBackward0>);0.1240330486834117;96.7527060782681;145045
backdoor;73;0.0001;0.0;5.970028644596707;18.84540660560644;145431
normal;73;0.0001;tensor(1.0486, grad_fn=<DivBackward0>);0.13573244216584615;96.36414099361643;145431
backdoor;74;0.0001;0.0;5.269329053046072;20.399666944213156;145816
normal;74;0.0001;tensor(1.0563, grad_fn=<DivBackward0>);0.12875630465795473;96.7527060782681;145816
backdoor;75;0.0001;0.0;5.897700114677656;19.65029142381349;150201
normal;75;0.0001;tensor(1.0854, grad_fn=<DivBackward0>);0.1310067190942485;96.83597002497919;150201
backdoor;76;0.0001;0.0;5.762720557474077;20.8992506244796;150546
normal;76;0.0001;tensor(1.0564, grad_fn=<DivBackward0>);0.12814467454843131;97.03025256730503;150546
backdoor;77;0.0001;0.0;5.640426517161535;21.26006106022759;150933
normal;77;0.0001;tensor(1.0295, grad_fn=<DivBackward0>);0.12997468015607608;96.8082153760755;150933
backdoor;78;0.0001;0.0;5.724220218706091;21.981681931723564;151320
normal;78;0.0001;tensor(1.0663, grad_fn=<DivBackward0>);0.13389462005342362;96.86372467388287;151320
backdoor;79;0.0001;0.0;5.224304065815515;22.09270052733833;151705
normal;79;0.0001;tensor(1.0317, grad_fn=<DivBackward0>);0.1287186841363857;96.94698862059396;151705
backdoor;80;0.0001;0.0;5.688554256120524;21.065778517901748;152051
normal;80;0.0001;tensor(1.0977, grad_fn=<DivBackward0>);0.12819181952273714;96.8082153760755;152051
backdoor;81;0.0001;0.0;5.028701202028366;22.92533999444907;152437
normal;81;0.0001;tensor(1.0905, grad_fn=<DivBackward0>);0.13280155197666846;96.53066888703857;152437
backdoor;82;0.0001;0.0;5.139041342670442;23.424923674715515;152823
normal;82;0.0001;tensor(1.0835, grad_fn=<DivBackward0>);0.13352064643434658;96.7804607271718;152823
backdoor;83;0.0001;0.0;5.757159474224903;21.509852900360812;153208
normal;83;0.0001;tensor(1.0490, grad_fn=<DivBackward0>);0.13324420538287876;96.58617818484596;153208
backdoor;84;0.0001;0.0;5.11474798892294;23.95226200388565;153553
